Jack Plummer,CAR,"$798,333",JPlummerCAR
Jackson Mitchell,CAR,"$798,333",JMitchellCAR
Jaden Crumedy,CAR,"$839,106",JCrumedyCAR
Jaden Shirden,CAR,"$796,666",JShirdenCAR
Jadeveon Clowney,CAR,"$6,000,000",JClowneyCAR
Jalen Coker,CAR,"$803,333",JCokerCAR
Jammie Robinson,CAR,"$997,383",JRobinsonCAR
Jaycee Horn,CAR,"$6,717,501",JHornCAR
Jeremiah Crawford,CAR,"$796,666",JCrawfordCAR
Johnny Hekker,CAR,"$2,733,668",JHekkerCAR
Jonathan Mingo,CAR,"$2,012,865",JMingoCAR
Jonathon Brooks,CAR,"$1,530,378",JBrooksCAR
Jordan Fuller,CAR,"$3,250,000",JFullerCAR
Jordan Matthews,CAR,"$985,000",JMatthewsCAR
Josey Jewell,CAR,"$3,483,333",JJewellCAR
Junior Aho,CAR,"$795,000",JAhoCAR
K'Lavon Chaisson,CAR,"$2,500,000",KChaissonCAR
Kenny Dyson Jr.,CAR,"$797,666",KDysonCAR
LaBryan Ray,CAR,"$915,000",LRayCAR
Lamar Jackson,CAR,"$985,000",LJacksonCAR
Luiji Vilain,CAR,"$985,000",LVilainCAR
Michael Barrett,CAR,"$818,575",MBarrettCAR
Mike Boone,CAR,"$985,000",MBooneCAR
Mike Strachan,CAR,"$1,055,000",MStrachanCAR
Miles Sanders,CAR,"$7,695,000",MSandersCAR
Nash Jensen,CAR,"$923,333",NJensenCAR
Nick Scott,CAR,"$1,152,500",NScottCAR
Nick Thurman,CAR,"$985,000",NThurmanCAR
Popo Aumavae,CAR,"$800,000",PAumavaeCAR
Raheem Blackshear,CAR,"$985,000",RBlackshearCAR
Rashaad Penny,CAR,"$1,152,500",RPennyCAR
Ricky Lee,CAR,"$916,666",RLeeCAR
Robert Hunt,CAR,"$6,450,000",RHuntCAR
Sam Franklin,CAR,"$1,125,000",SFranklinCAR
Sam Pinckney,CAR,"$797,666",SPinckneyCAR
Shaq Thompson,CAR,"$3,190,000",SThompsonCAR
Shy Tuttle,CAR,"$8,306,666",STuttleCAR
Stephen Sullivan,CAR,"$1,055,000",SSullivanCAR
T.J. Smith,CAR,"$915,000",TSmithCAR
